"Site","stream","position","season","biomass_site_mean","number_site_mean","biomass_site_sd","number_site_sd","number_EPT","number_dip","number_fam","air temperature","Cl","conductivity","Cu","Flow","NH4","NO2","NO3","o2_mgL","o2_perc","pH","PO4","SO4","water_temp","max_sumTU_ms_pyr","Banks","curvature","depth","Distance field","distance housing","distance landscape-level","distance street","Flooding of shore","height landscape-level","Islands/Banks","land use: Agriculture","land use: Fallow","land use: Forest","land use: Housing","land use: Meadows & Pastures","land use: Other","max_width","min_width","pools","riffles","shading","shore vegetation cover:  Agriculture","shore vegetation cover:  Vegetation Free","shore vegetation cover: Forest","shore vegetation cover: Meadow","shore vegetation cover: Reed","shore vegetation cover: Shrubbery","shore vegetation cover: Tall Forbs","shore vegetation height:  Agriculture","shore vegetation height:  Meadow","shore vegetation height: Forest","shore vegetation height: Reed","shore vegetation height: Shrubbery","shore vegetation height: Tall Forbs","width","biomass_Diptera","number_Diptera","sd_biomass_Diptera","sd_number_Diptera","biomass_Ephemeroptera","number_Ephemeroptera","sd_number_Ephemeroptera","sd_biomass_Ephemeroptera","biomass_Trichoptera","number_Trichoptera","sd_biomass_Trichoptera","sd_number_Trichoptera","biomass_Plecoptera","number_Plecoptera","sd_biomass_Plecoptera","sd_number_Plecoptera"
"Modenbach_forest","Modenbach","forest","autumn",13.3849542857143,36.4142857142857,18.9730263055914,29.9600961342959,5,5,10,25.8,10.5,207.75,0.0625,0.285,0.05,0.01,1.15,9.4225,97.4,6.6325,1.275,20.5,15.825,-7,1,NA,11,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,210,130,20,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,1.40627785714286,34.4190476190476,1.2910664592611,29.4833808646079,0.104641428571429,0.221428571428571,0.321921428551823,0.525890527164016,11.874035,1.77380952380952,19.2705320934462,2.81227990843065,0,0,0,0
"Modenbach_forest","Modenbach","forest","spring",10.2848195959596,14.3616161616162,9.98755477810982,9.72713887223425,7,6,11,14.975,13,155.65,0.1,0.354166666666667,0.05,0.0183333333333333,2.03333333333333,10.34,98.9666666666667,7.82,0.866666666666667,22,10.55,-6.26377463862536,5,2,14.6666666666667,NA,1000,2,150,1,0.6,1,NA,NA,85,NA,12.5,5,220,140,10,90,50,NA,NA,20,80,NA,80,NA,NA,0.1,15,NA,1,NA,166.666666666667,0.792930909090909,8.52525252525253,1.00450804473414,8.16166100972776,4.95773858585859,2.10707070707071,7.36955714926272,2.95098568249941,1.06777919191919,0.256565656565657,2.25180461637855,0.531016115083257,3.46637090909091,3.47272727272727,4.54651449931117,5.36084994391861
"Modenbach_forest","Modenbach","forest","summer",17.6952935042735,15.7897435897436,21.9400711883843,14.8582663582361,7,6,12,20.275,11.3333333333333,253,0.05,0.374166666666667,0.05,0.0133333333333333,1.23333333333333,10.89,101.875,7.3675,0.833333333333333,26.6666666666667,14.925,-7,4,2,17,1000,1000,2,15,2,0.6,1,NA,NA,95,NA,5,NA,200,76,10,90,70,NA,NA,15,NA,NA,42.5,42.5,NA,NA,15,NA,3.5,1,146,0.459305982905983,9.68205128205128,0.546105107737143,11.2119032563111,0.614391623931624,0.786324786324786,1.40500775687415,1.30111778190184,16.5030953846154,5.22393162393162,21.7337251629551,8.14654502420867,0.118500512820513,0.0974358974358974,0.476898269974838,0.372394230470867
"Modenbach_vine","Modenbach","vine","autumn",6.49862256410256,5.83333333333333,11.9968909053398,3.95810280030443,2,4,5,25.5333333333333,20,423.333333333333,0.05,0.225555555555556,0.0666666666666667,0.0133333333333333,3,8.55,91.9666666666667,6.97666666666667,0.766666666666667,39.3333333333333,18.3666666666667,-0.561511460691862,5,NA,12.3333333333333,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,122,140,20,80,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.666666666667,0.39415,4.31282051282051,0.479325808049412,3.78266310566249,0.273523846153846,0.402564102564103,0.710906076992323,0.990708975181044,5.83094871794872,1.11794871794872,12.0113089014637,2.29622358124002,0,0,0,0
"Modenbach_vine","Modenbach","vine","spring",9.17478717948718,18.9076923076923,11.3048157624633,19.4627034954147,5,6,9,14.45,24,362.75,0.05,0.373333333333333,0.05,0.01,2.23333333333333,10.3033333333333,97.9,8.0825,0.4,34.6666666666667,10.825,-0.777843497222737,4,4,26.3333333333333,5,500,0.75,45,2,1.2,1,97.5,NA,NA,NA,5,NA,320,190,15,85,85,NA,10,NA,80,NA,30,NA,NA,0.1,NA,NA,10,NA,239.666666666667,1.76823153846154,15.6461538461538,2.30565768978142,19.8717646186701,3.64245256410256,2.61538461538462,4.47455926122402,3.02970817471446,3.59664666666667,0.533333333333333,11.4017252476215,1.18704113941627,0.16745641025641,0.112820512820513,0.650598764678899,0.400341734363911
"Modenbach_vine","Modenbach","vine","summer",12.576682745098,10.9470588235294,17.7093214857041,13.1125537238716,6,4,9,20.7,21,373.25,0.05,0.343333333333333,0.05,0.0166666666666667,2.83333333333333,9.3825,97.055,7.645,1,35,16.6,-1.70972869242155,2,6,16,5,42.5,1,50,2,1.5,1,95,NA,NA,10,NA,NA,140,240,40,60,90,NA,NA,30,55,NA,20,20,NA,1,20,NA,4,2,228.666666666667,0.643694901960784,8.74901960784314,1.23060270737095,12.7694296013189,0.335786666666667,0.462745098039216,0.742096351760989,0.988682240553905,11.5972011764706,1.73529411764706,17.6548526552074,2.35665032463967,0,0,0,0
"Otterbach_forest","Otterbach","forest","autumn",0.661212666666667,10.5466666666667,0.780906851672468,10.6412108531432,4,6,10,21.9666666666667,5.33333333333333,182,0.0666666666666667,0.247777777777778,0.05,0.00666666666666667,1.13333333333333,10.305,98.55,7.44333333333333,0.533333333333333,10,14.4,-0.568502648367469,3,NA,7,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,150,100,20,80,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.333333333333,0.450677666666667,10.3466666666667,0.35221484661599,10.6747250262461,0.13794,0.1,0.565624343814682,0.307793505625546,0.072595,0.1,0.243008309312124,0.307793505625546,0,0,0,0
"Otterbach_forest","Otterbach","forest","spring",1.4643335483871,6.8494623655914,1.408083530027,5.33333243727591,3,7,9,12.45,39,173.25,0.0666666666666667,0.2375,0.0666666666666667,0.00833333333333333,1.5,10.5966666666667,98.2666666666667,7.4175,0.2,17.3333333333333,10.125,-6.26968349823588,5,2,9.66666666666667,NA,NA,3.5,25,1,1.35,2,NA,NA,17.5,NA,82.5,NA,200,100,20,80,80,NA,NA,20,80,NA,50,NA,NA,0.5,15,NA,0.6,NA,129,0.608806666666667,5.59139784946237,0.526228731022997,5.17033538379128,0.792511827956989,1.18279569892473,1.22062574995288,1.84358489277542,0,0,0,0,0.0630150537634409,0.0752688172043011,0.281928105734188,0.294513753930916
"Otterbach_forest","Otterbach","forest","summer",1.24537317460317,7.12380952380952,1.48246309555239,6.21953512023892,4,8,10,18.25,6.66666666666667,178,0.05,0.174166666666667,0.05,0.00833333333333333,1.53333333333333,10.2225,99.1,7.6975,0.866666666666667,10,13.2,-3.59052640218123,4,3,11.6666666666667,5,NA,3,20,2,1.5,2,NA,NA,NA,NA,100,NA,150,100,20,80,80,NA,NA,5,NA,NA,80,15,NA,NA,10,NA,2,1,128.333333333333,0.400578888888889,5.05396825396825,0.416226153445147,5.41134486477993,0.74841619047619,2.0031746031746,1.36466698931063,3.29726674624156,0.0963780952380952,0.0666666666666667,0.408649299887718,0.244616839923141,0,0,0,0
"Otterbach_vine","Otterbach","vine","autumn",1.61220031746032,7.62857142857143,2.04698904426257,9.81702764313271,1,7,7,19.85,12.5,278.666666666667,0.05,0.363333333333333,0.05,0.015,1.23333333333333,9.045,93.1,7.51,0.633333333333333,17.6666666666667,17.7666666666667,-0.228400441956335,5,NA,11.6666666666667,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,165,140,20,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.666666666667,0.727468888888889,6.08253968253968,1.3053409613981,8.32046752858155,0.884731428571429,1.54603174603175,1.71223106908585,3.02490543820016,0,0,0,0,0,0,0,0
"Otterbach_vine","Otterbach","vine","spring",6.00117517241379,26.7540229885057,8.88966212505592,29.0941880600313,2,3,5,13.475,22.6666666666667,269.75,0.0666666666666667,0.313333333333333,0.183333333333333,0.03,2.13333333333333,10.4366666666667,98.7666666666667,8.0875,0.2,22.6666666666667,10.75,-0.673960332029652,5,5,13.6666666666667,9,1000,1.5,300,1,1,1,82.5,NA,NA,NA,15,20,180,110,50,50,70,NA,20,30,45,NA,60,NA,NA,0.075,15,NA,1,NA,140,2.26331057471264,25.0436781609195,2.8361608182382,28.8927918503663,3.59476574712644,1.66436781609195,8.49999029429189,3.23058217558584,0,0,0,0,0.143098850574713,0.0459770114942529,0.770610894056342,0.247593784236069
"Otterbach_vine","Otterbach","vine","summer",2.24048023809524,9.12380952380952,3.84890049317919,11.5116075151898,2,6,5,18.425,17.3333333333333,296.25,0.05,0.295833333333333,0.0666666666666667,0.015,1.83333333333333,9.24,95.3666666666667,7.87,0.9,18,16.475,-1.18121023073432,5,7,9,15,1000,1.5,325,1,1.5,3,95,5,NA,NA,NA,NA,181,90,30,70,80,NA,NA,NA,40,NA,40,60,NA,1,NA,NA,3,1,137.666666666667,0.667201666666667,7.71428571428571,1.28000004904144,11.2961023489292,0.702589285714286,1.30238095238095,0.903853944511238,1.77002775015862,0.870689285714286,0.107142857142857,3.23844178389217,0.416269652125186,0,0,0,0
"Russbach_forest","Russbach","forest","autumn",4.20647179487179,10.0948717948718,4.38574865005577,11.1617947274827,2,9,9,16.4333333333333,4.33333333333333,86.7333333333333,0.05,0.155555555555556,0.05,0.005,2.5,9.835,95.1,6.87333333333333,0.433333333333333,10,13.3,-0.548237888261483,5,NA,6.66666666666667,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,83,37,50,50,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3333333333333,3.72651794871795,9.99230769230769,3.88000512268884,11.181307050181,0,0,0,0,0.479953846153846,0.102564102564103,1.69558452392814,0.362328650926271,0,0,0,0
"Russbach_forest","Russbach","forest","spring",1.25036691358025,5.39753086419753,1.32225549969103,4.09880038658307,4,4,6,10,7.33333333333333,112.5,0.0666666666666667,0.188333333333333,0.0666666666666667,0.00666666666666667,2.73333333333333,10.9166666666667,98.1,7.4625,0.4,18,8,-6.24910844376213,5,2,6,NA,NA,6,15,1,2.6,3,NA,NA,100,NA,NA,NA,180,60,20,80,100,NA,37.5,62.5,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,130,0.36740987654321,4.8,0.32005090164802,4.05597585926496,0.767475308641975,0.358024691358025,1.3526048517296,0.569344546862532,0.0284345679012346,0.0493827160493827,0.147750348888616,0.256600119639834,0.0870471604938272,0.190123456790123,0.233593880649023,0.49775691856987
"Russbach_forest","Russbach","forest","summer",1.56831980392157,8.28627450980392,1.86564288680375,4.96323261151751,5,12,14,17.625,6,121.5,0.05,0.180833333333333,0.05,0.01,2.13333333333333,9.8875,73.46,7.26,1.4,13.3333333333333,13.075,-3.08530303283723,3,3,6.66666666666667,1000,NA,11,20,1,NA,2,NA,NA,100,NA,NA,NA,132,33,50,50,90,NA,NA,90,NA,NA,10,10,NA,NA,12.5,NA,2,1,93,0.91604431372549,7.7156862745098,1.11603665062235,5.0957778475575,0.139094117647059,0.203921568627451,0.45965536622309,0.481283686538516,0.451572549019608,0.337254901960784,1.5933117089837,0.658933160105808,0.0616088235294118,0.0294117647058824,0.359238086298013,0.171498585142509
"Russbach_vine","Russbach","vine","autumn",1.38116106666667,18.3706666666667,1.75086125537276,13.6879925752734,2,5,6,18.2,9.33333333333333,325.666666666667,0.05,0.201111111111111,0.05,0.0116666666666667,1.03333333333333,8.895,90.45,7.83,0.633333333333333,24.6666666666667,17.3,-0.54328210013728,2,NA,5.66666666666667,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,132,88,40,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0.406724533333333,17.0186666666667,0.458102142272352,12.8723292087819,0.574773866666667,1.21866666666667,0.630304245253742,1.41179161194404,0.399662666666667,0.133333333333333,1.10910562259267,0.372677996249965,0,0,0,0
"Russbach_vine","Russbach","vine","spring",7.88908933333333,26.6533333333333,7.1756318373736,22.8303891045831,2,5,4,12.75,16,336,0.0666666666666667,0.3425,0.1,0.0133333333333333,1.93333333333333,10.9366666666667,102.5,8.23,0.233333333333333,27.3333333333333,9.3,-0.854787309384883,2,4,11,4,1000,1.65,400,2,1.4,1,95,5,NA,NA,5,NA,110,90,30,70,70,40,35,NA,25,NA,60,NA,0,0.1,NA,NA,5,NA,100.333333333333,4.69547866666667,25.0133333333333,5.55244135639383,22.3344692911768,2.88743866666667,1.6,4.15539432750973,2.72335577306137,0.306172,0.04,1.53086,0.2,0,0,0,0
"Russbach_vine","Russbach","vine","summer",2.00606533333333,25.1047619047619,2.38756990999384,43.3379915617353,3,9,10,19.875,12.3333333333333,323.5,0.05,0.285,0.05,0.01,1.03333333333333,9.0975,74.275,7.96,0.8,23,17.2,-1.0112151084904,3,6,8.66666666666667,5,1000,1,200,2,1,2,100,NA,NA,NA,NA,NA,141,67,40,60,90,NA,NA,NA,NA,NA,45,55,NA,NA,NA,NA,4,1.75,121,0.829473714285714,23.6895238095238,1.11328605862756,43.4592377353517,0.947617333333333,1.35809523809524,1.78414450057698,1.92133434803457,0.228974285714286,0.0571428571428571,0.958649341320091,0.235504107976803,0,0,0,0
"Triefenbach_forest","Triefenbach","forest","autumn",3.94682538461538,26.7076923076923,5.16595716642561,28.156067130182,3,6,8,23.6333333333333,9.66666666666667,170,0.05,0.156666666666667,0.0666666666666667,0.005,0.833333333333333,9.61333333333333,99.7333333333333,6.68333333333333,0.8,14,16.2333333333333,-7,3,NA,6.33333333333333,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,250,136,10,90,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2.87617538461538,26.4179487179487,3.45719914447636,28.1769239402573,0.00613461538461539,0.0384615384615385,0.0312805235545404,0.196116135138184,1.06451538461538,0.251282051282051,2.83659045200851,0.649186209837158,0,0,0,0
"Triefenbach_forest","Triefenbach","forest","spring",3.24102689655172,29.8666666666667,3.13166170689411,34.6238013373405,6,5,10,14.925,13,153.25,0.05,0.325833333333333,0.05,0.005,1.16666666666667,10.64,98.7666666666667,7.905,0.4,17.3333333333333,9.925,-6.26721169599191,5,3,12.3333333333333,NA,200,1.5,250,2,0.6,1,NA,NA,90,20,NA,NA,320,150,10,90,70,NA,NA,100,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,223.333333333333,1.72278091954023,29.3172413793103,2.19635160505211,34.6082642445845,0.828779770114943,0.337931034482759,1.62314422128975,0.669501362537053,0.368310344827586,0.0804597701149425,1.44150985486568,0.304140376082225,0.321155862068966,0.131034482758621,1.25036830868096,0.428538586590571
"Triefenbach_forest","Triefenbach","forest","summer",5.86151575757576,7.81010101010101,7.64573483905693,5.94414093438332,7,5,11,19.7,12.3333333333333,157.75,0.05,0.245833333333333,0.05,0.01,1.23333333333333,10.0775,99.825,5.83,0.966666666666667,24.6666666666667,14.2,-7,2,2,25.6666666666667,1000,550,10.5,85,2,5.5,2,NA,NA,100,NA,NA,NA,250,120,10,90,85,NA,10,50,NA,NA,30,15,NA,NA,20,NA,3,2,195.666666666667,1.09345353535354,6.47070707070707,1.32319341644192,5.28493507249982,0.561720202020202,0.24040404040404,1.78338366700345,0.753130391901288,4.20251656565657,1.07474747474747,7.59279531374062,1.75995245956607,0.00382545454545455,0.0242424242424242,0.0219755632878473,0.139262124764558
"Triefenbach_vine","Triefenbach","vine","autumn",2.43301615384615,16.4820512820513,2.54208320009811,21.1826453720319,3,5,7,23,13.6666666666667,247,0.05,0.137777777777778,0.05,0.00666666666666667,1.66666666666667,9.1,96.2,6.68,0.466666666666667,27.3333333333333,17.2666666666667,0.209230403409577,3,NA,14,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,170,140,70,30,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.666666666667,1.59747179487179,15.2025641025641,2.03493281311163,20.6175112693111,0.533661282051282,1.21794871794872,0.743836420872867,1.72134910318701,0.301883076923077,0.0615384615384615,1.5393077000542,0.313785816221094,0,0,0,0
"Triefenbach_vine","Triefenbach","vine","spring",4.914474375,27.725,4.21800642594809,25.82311348316,5,6,10,15.975,13.6666666666667,216,0.283333333333333,0.253333333333333,0.05,0.00833333333333333,1.63333333333333,10.7166666666667,99.4666666666667,7.9125,0.666666666666667,51.6666666666667,9.625,-2.4665868695426,5,2,26,55,800,0.2,500,1,0.1,1,87.5,NA,10,5,NA,NA,220,160,30,70,30,NA,NA,NA,NA,NA,80,40,NA,NA,NA,NA,1.75,0.2,181.333333333333,2.96614145833333,26.3020833333333,2.82027605464797,25.8919895135106,1.61887041666667,1.31875,2.3595435132643,2.00563609981336,0.21795,0.0416666666666667,1.23291138367686,0.235702260395516,0.1115125,0.0625,0.630809959496519,0.353553390593274
"Triefenbach_vine","Triefenbach","vine","summer",5.6907765,20.3216666666667,5.9777655911975,22.8921011147359,6,5,11,18.625,14.3333333333333,215.25,0.05,0.208333333333333,0.05,0.0133333333333333,1.53333333333333,9.95,98.875,7.4075,0.966666666666667,28.6666666666667,14.375,-2.61170972079271,2,2,22.6666666666667,40,600,8,20,1,3,1,80,NA,20,NA,NA,NA,180,150,40,60,55,NA,NA,25,NA,20,25,40,NA,NA,12.5,2,3,2,163.333333333333,2.14943766666667,17.8833333333333,2.92227531230324,22.4834716119752,1.29153766666667,2.04333333333333,1.61873230818025,1.63825701276877,2.24980116666667,0.395,5.27435123613376,0.851663363266546,0,0,0,0
